,A0_min,A0_max,A1_min,A1_max,A2_min,A2_max,A3_min,A3_max,A4_min,A4_max,A5_min,A5_max,A6_min,A6_max,A7_min,A7_max,A8_min,A8_max,A9_min,A9_max,A10_min,A10_max,A11_min,A11_max,A12_min,A12_max,A13_min,A13_max,A14_min,A14_max,A15_min,A15_max,A16_min,A16_max,A17_min,A17_max,A18_min,A18_max,A19_min,A19_max,class
5952,195,195,104,104,-1503,-1503,17,17,-21,-21,3092,3092,215,215,-1721,-1721,-76,-76,-792,-792,81,81,-577,-577,2108,2108,125,125,742,742,-1816,-1816,-6,-6,494,494,716,716,1956,1956,1
5953,912,912,1114,1114,-1526,-1526,1034,1034,-226,-226,-433,-433,1853,1853,15,15,874,874,844,844,107,107,845,845,-1012,-1012,1148,1148,694,694,198,198,1572,1572,981,981,-852,-852,926,926,1
5954,-178,-178,-253,-253,-901,-901,-709,-709,141,141,-1716,-1716,908,908,867,867,1831,1831,-1084,-1084,386,386,-129,-129,-1089,-1089,-429,-429,-749,-749,936,936,-714,-714,74,74,2431,2431,171,171,1
5955,1049,1049,-928,-928,1588,1588,-429,-429,-2069,-2069,-5826,-5826,156,156,-1228,-1228,268,268,4225,4225,154,154,-1258,-1258,63,63,-198,-198,-336,-336,-617,-617,796,796,-399,-399,-2616,-2616,3762,3762,0
5956,3391,3391,-36,-36,585,585,978,978,-108,-108,4148,4148,-296,-296,-572,-572,-962,-962,169,169,-67,-67,26,26,2624,2624,-1447,-1447,-1246,-1246,-632,-632,-325,-325,765,765,295,295,541,541,0
5957,1334,1334,-99,-99,512,512,-1032,-1032,5,5,-412,-412,1415,1415,1456,1456,726,726,211,211,1349,1349,-785,-785,12,12,514,514,2004,2004,526,526,-1054,-1054,908,908,2515,2515,154,154,1
5958,-324,-324,-141,-141,-173,-173,1102,1102,-2127,-2127,-1588,-1588,1498,1498,-111,-111,-1575,-1575,2335,2335,748,748,31,31,-318,-318,-576,-576,-131,-131,2159,2159,-197,-197,2018,2018,1806,1806,19,19,1
5959,-1145,-1145,3314,3314,3319,3319,-2148,-2148,824,824,2023,2023,-801,-801,178,178,-736,-736,65,65,2,2,1196,1196,-1393,-1393,-2673,-2673,-691,-691,-2002,-2002,-2295,-2295,1665,1665,-1876,-1876,3317,3317,0
5960,-304,-304,2748,2748,-1349,-1349,-332,-332,2409,2409,857,857,-1088,-1088,768,768,519,519,-62,-62,-291,-291,-286,-286,7,7,1181,1181,214,214,1265,1265,-149,-149,1556,1556,78,78,1509,1509,1
5961,943,943,406,406,1533,1533,-744,-744,-43,-43,961,961,-12,-12,1031,1031,938,938,241,241,1649,1649,43,43,867,867,-395,-395,1141,1141,209,209,64,64,-546,-546,-827,-827,-1418,-1418,1
5962,173,173,-1016,-1016,1991,1991,106,106,1436,1436,684,684,-122,-122,914,914,887,887,-148,-148,1933,1933,-14,-14,-904,-904,-392,-392,1074,1074,1448,1448,88,88,-48,-48,325,325,1826,1826,1
5963,129,129,822,822,21,21,2104,2104,1405,1405,54,54,1487,1487,153,153,981,981,1148,1148,264,264,594,594,934,934,1738,1738,1042,1042,1464,1464,891,891,1677,1677,888,888,87,87,1
5964,-352,-352,-1953,-1953,738,738,3344,3344,-1941,-1941,2921,2921,1656,1656,266,266,-979,-979,831,831,1092,1092,96,96,-2535,-2535,974,974,94,94,1432,1432,-2443,-2443,-733,-733,-2592,-2592,-2049,-2049,0
5965,509,509,2109,2109,7,7,1107,1107,1294,1294,-1075,-1075,-427,-427,257,257,918,918,1006,1006,356,356,1017,1017,588,588,379,379,653,653,1765,1765,-295,-295,1495,1495,89,89,-845,-845,1
5966,-1442,-1442,2605,2605,584,584,-566,-566,-2555,-2555,1623,1623,-18,-18,3306,3306,-3467,-3467,-364,-364,974,974,-161,-161,226,226,-676,-676,667,667,804,804,2372,2372,-1776,-1776,-42,-42,708,708,0
5967,-133,-133,-412,-412,1196,1196,-1188,-1188,956,956,-804,-804,874,874,2177,2177,-751,-751,-337,-337,-1198,-1198,-697,-697,-1009,-1009,-898,-898,54,54,-963,-963,433,433,15,15,1103,1103,1022,1022,1
5968,-1076,-1076,1809,1809,962,962,746,746,-212,-212,1905,1905,1726,1726,1297,1297,1821,1821,1836,1836,-521,-521,-728,-728,426,426,736,736,-267,-267,926,926,-9,-9,2795,2795,1113,1113,-1087,-1087,1
5969,-27,-27,-3256,-3256,218,218,-2082,-2082,-21,-21,224,224,-3408,-3408,1332,1332,-654,-654,741,741,2451,2451,-455,-455,-837,-837,1056,1056,3203,3203,1216,1216,199,199,757,757,-1882,-1882,-2095,-2095,0
5970,-1619,-1619,1254,1254,474,474,356,356,-942,-942,1887,1887,-13,-13,1916,1916,844,844,-42,-42,-585,-585,-1995,-1995,786,786,-1228,-1228,-1252,-1252,666,666,1474,1474,-1956,-1956,466,466,3148,3148,1
5971,183,183,-1574,-1574,-619,-619,2493,2493,6032,6032,-1269,-1269,951,951,647,647,-3344,-3344,-1269,-1269,-207,-207,2041,2041,1197,1197,2775,2775,-1252,-1252,1439,1439,-23,-23,-401,-401,-1356,-1356,-1454,-1454,0
5972,-637,-637,-1483,-1483,456,456,1341,1341,-1286,-1286,-775,-775,3234,3234,-1612,-1612,-1011,-1011,-47,-47,-2873,-2873,-3577,-3577,-649,-649,2732,2732,59,59,2713,2713,-488,-488,1245,1245,-65,-65,4793,4793,0
5973,5742,5742,-1624,-1624,-474,-474,-1273,-1273,-1579,-1579,2028,2028,-592,-592,1831,1831,-3596,-3596,-604,-604,-784,-784,364,364,1398,1398,-165,-165,-3254,-3254,-199,-199,245,245,-2093,-2093,-2593,-2593,-599,-599,0
5974,1583,1583,781,781,188,188,-1094,-1094,-628,-628,-297,-297,1388,1388,-718,-718,1456,1456,98,98,109,109,1048,1048,1494,1494,127,127,872,872,1655,1655,-1257,-1257,-993,-993,-2248,-2248,1359,1359,1
5975,2309,2309,1444,1444,1323,1323,-417,-417,837,837,-553,-553,-152,-152,-368,-368,-1078,-1078,1865,1865,1012,1012,2388,2388,-402,-402,884,884,-632,-632,243,243,-53,-53,548,548,417,417,842,842,1
5976,3,3,1548,1548,-138,-138,-103,-103,-7,-7,-598,-598,-1465,-1465,-868,-868,57,57,1722,1722,-174,-174,-12,-12,1608,1608,-622,-622,-493,-493,-116,-116,367,367,-809,-809,1109,1109,2097,2097,1
5977,663,663,1885,1885,74,74,357,357,1211,1211,-845,-845,801,801,-695,-695,917,917,321,321,1492,1492,737,737,1885,1885,1031,1031,177,177,-1421,-1421,324,324,1633,1633,494,494,1688,1688,1
5978,4123,4123,-2824,-2824,1598,1598,1372,1372,-1494,-1494,1481,1481,-778,-778,-1872,-1872,3503,3503,652,652,-32,-32,-1484,-1484,705,705,1325,1325,316,316,3689,3689,22,22,-2796,-2796,2438,2438,-269,-269,0
5979,436,436,656,656,1004,1004,-214,-214,42,42,909,909,-217,-217,-418,-418,1843,1843,147,147,1222,1222,1203,1203,1413,1413,747,747,2455,2455,61,61,139,139,-809,-809,-846,-846,982,982,1
5980,-1379,-1379,3671,3671,-737,-737,2396,2396,1676,1676,-1972,-1972,-1449,-1449,176,176,-723,-723,1513,1513,-3087,-3087,2867,2867,1896,1896,4391,4391,-866,-866,-3849,-3849,-1058,-1058,2208,2208,445,445,4628,4628,0
5981,-193,-193,1527,1527,1289,1289,-4386,-4386,2,2,2292,2292,-111,-111,25,25,-2279,-2279,-2205,-2205,-1784,-1784,1541,1541,-807,-807,-289,-289,2433,2433,-4923,-4923,2142,2142,-431,-431,-1884,-1884,3609,3609,0
5982,1202,1202,2124,2124,569,569,-492,-492,673,673,-758,-758,381,381,-1876,-1876,-1397,-1397,31,31,939,939,2009,2009,-287,-287,-655,-655,97,97,-652,-652,255,255,1316,1316,592,592,864,864,0
5983,2648,2648,-633,-633,964,964,-175,-175,1926,1926,-1792,-1792,1857,1857,221,221,-1752,-1752,1696,1696,-4735,-4735,-1436,-1436,-86,-86,1024,1024,1253,1253,2839,2839,3154,3154,-844,-844,297,297,2821,2821,0
5984,-2623,-2623,1342,1342,-244,-244,783,783,-356,-356,53,53,-1859,-1859,521,521,397,397,28,28,-638,-638,2376,2376,164,164,-76,-76,-5,-5,-337,-337,537,537,-526,-526,-32,-32,32,32,1
5985,257,257,639,639,986,986,-274,-274,-582,-582,102,102,1148,1148,1174,1174,288,288,474,474,-112,-112,1108,1108,33,33,-952,-952,1122,1122,-302,-302,1649,1649,1898,1898,322,322,2142,2142,1
5986,881,881,-85,-85,2418,2418,-299,-299,234,234,405,405,-1247,-1247,504,504,-399,-399,-6,-6,422,422,109,109,126,126,-353,-353,609,609,337,337,495,495,88,88,-519,-519,834,834,1
5987,81,81,477,477,5,5,553,553,209,209,-607,-607,154,154,644,644,453,453,949,949,1261,1261,2134,2134,974,974,1442,1442,-112,-112,806,806,-475,-475,-625,-625,825,825,1503,1503,1
5988,1506,1506,-1991,-1991,495,495,1172,1172,408,408,-145,-145,-1797,-1797,1204,1204,-1545,-1545,1057,1057,-106,-106,1253,1253,-1346,-1346,-2634,-2634,1223,1223,-155,-155,2,2,-2915,-2915,2164,2164,3053,3053,0
5989,-1544,-1544,-592,-592,-2262,-2262,-1481,-1481,148,148,-1132,-1132,4576,4576,-1648,-1648,688,688,-1628,-1628,-2596,-2596,1491,1491,-1196,-1196,-3399,-3399,-595,-595,2255,2255,-1816,-1816,-1603,-1603,-86,-86,317,317,0
5990,-678,-678,301,301,-1795,-1795,-1776,-1776,3177,3177,-166,-166,1256,1256,1362,1362,-2733,-2733,1235,1235,262,262,3217,3217,-3361,-3361,301,301,3759,3759,-1648,-1648,-2766,-2766,-1711,-1711,-656,-656,-214,-214,0
5991,-22,-22,45,45,1303,1303,14,14,-821,-821,651,651,1242,1242,-979,-979,366,366,49,49,87,87,-1354,-1354,1534,1534,13,13,2244,2244,-1509,-1509,917,917,8,8,217,217,-472,-472,1
5992,-14,-14,691,691,1554,1554,-1285,-1285,1613,1613,-238,-238,1102,1102,1356,1356,-373,-373,2323,2323,-1093,-1093,-114,-114,1277,1277,494,494,-844,-844,2254,2254,964,964,-78,-78,564,564,152,152,1
5993,-72,-72,1218,1218,-1851,-1851,2818,2818,-6011,-6011,3291,3291,2854,2854,1784,1784,-119,-119,-662,-662,-844,-844,-2273,-2273,1896,1896,165,165,-1343,-1343,2243,2243,3031,3031,6,6,-2085,-2085,-539,-539,0
5994,-1111,-1111,-27,-27,-2858,-2858,-102,-102,-2252,-2252,1435,1435,-3709,-3709,-1005,-1005,2473,2473,-605,-605,-2631,-2631,2327,2327,2897,2897,-997,-997,2743,2743,-2005,-2005,-3431,-3431,-453,-453,48,48,165,165,0
5995,2233,2233,-208,-208,-3101,-3101,-1814,-1814,-431,-431,1156,1156,-4124,-4124,751,751,-1192,-1192,-319,-319,-2389,-2389,-1337,-1337,-293,-293,23,23,-3488,-3488,1282,1282,-2245,-2245,-1902,-1902,-124,-124,95,95,0
5996,1024,1024,1731,1731,-115,-115,2503,2503,1485,1485,352,352,352,352,-196,-196,-1287,-1287,33,33,1474,1474,1017,1017,445,445,24,24,1173,1173,499,499,773,773,137,137,489,489,-35,-35,1
5997,234,234,322,322,-1088,-1088,248,248,-1174,-1174,1069,1069,1406,1406,1821,1821,-404,-404,1014,1014,363,363,-108,-108,1288,1288,1668,1668,46,46,273,273,71,71,1013,1013,155,155,-826,-826,1
5998,1922,1922,-1203,-1203,341,341,-836,-836,2151,2151,1593,1593,-56,-56,-497,-497,-71,-71,754,754,-235,-235,616,616,-1612,-1612,-912,-912,826,826,245,245,208,208,1269,1269,-894,-894,1569,1569,1
5999,686,686,-1912,-1912,-114,-114,-678,-678,1202,1202,-1767,-1767,2868,2868,409,409,53,53,2023,2023,-163,-163,643,643,1147,1147,-419,-419,-3224,-3224,1643,1643,318,318,891,891,-579,-579,-242,-242,0
6000,-519,-519,1304,1304,146,146,-476,-476,-593,-593,1799,1799,1112,1112,-868,-868,-67,-67,-942,-942,806,806,1296,1296,-508,-508,1597,1597,2544,2544,-241,-241,-804,-804,88,88,786,786,343,343,1
6001,2377,2377,-493,-493,-375,-375,9,9,2977,2977,-4154,-4154,-105,-105,-2178,-2178,3477,3477,-822,-822,-1816,-1816,1907,1907,-269,-269,29,29,1987,1987,-2721,-2721,2855,2855,74,74,1779,1779,2011,2011,0
6002,1041,1041,-1178,-1178,-904,-904,561,561,-262,-262,-414,-414,-706,-706,3,3,2163,2163,439,439,1738,1738,-1229,-1229,-1195,-1195,638,638,1536,1536,3008,3008,-333,-333,767,767,-272,-272,1736,1736,1
6003,94,94,1166,1166,-16,-16,-241,-241,-574,-574,-323,-323,1555,1555,3167,3167,-131,-131,1119,1119,1556,1556,-258,-258,-1612,-1612,364,364,-221,-221,207,207,-518,-518,-1494,-1494,1222,1222,195,195,1
6004,-816,-816,-194,-194,-3122,-3122,3001,3001,2913,2913,155,155,1592,1592,-498,-498,-7184,-7184,-186,-186,-477,-477,-416,-416,1254,1254,-2213,-2213,-1175,-1175,1918,1918,-208,-208,-1168,-1168,-382,-382,1864,1864,0
6005,1209,1209,-318,-318,1538,1538,-198,-198,1375,1375,-89,-89,225,225,276,276,1096,1096,1549,1549,2041,2041,-393,-393,42,42,1214,1214,127,127,728,728,273,273,1234,1234,65,65,664,664,1
6006,1073,1073,76,76,-2314,-2314,-1463,-1463,2369,2369,-1965,-1965,-151,-151,2571,2571,1166,1166,766,766,-1939,-1939,1461,1461,-88,-88,-39,-39,-1727,-1727,-2957,-2957,2618,2618,-7277,-7277,-1748,-1748,1565,1565,0
6007,784,784,228,228,432,432,-34,-34,3561,3561,1602,1602,1613,1613,174,174,2137,2137,511,511,1221,1221,462,462,2069,2069,226,226,2048,2048,-1126,-1126,145,145,1522,1522,-1287,-1287,1766,1766,1
6008,-3213,-3213,727,727,1087,1087,-2036,-2036,-145,-145,4088,4088,-4409,-4409,1652,1652,-1159,-1159,-2176,-2176,1601,1601,-243,-243,-824,-824,-494,-494,-2152,-2152,1056,1056,-114,-114,-2388,-2388,32,32,3281,3281,0
6009,-264,-264,2846,2846,8,8,-758,-758,1736,1736,112,112,404,404,-511,-511,421,421,932,932,184,184,-988,-988,19,19,-159,-159,-105,-105,479,479,694,694,481,481,-5,-5,1447,1447,1
6010,1141,1141,5078,5078,84,84,-1257,-1257,-2361,-2361,-314,-314,-1098,-1098,713,713,-905,-905,-989,-989,1381,1381,-474,-474,-916,-916,-204,-204,1199,1199,-161,-161,-689,-689,-142,-142,1407,1407,528,528,0
6011,391,391,954,954,143,143,-125,-125,1233,1233,335,335,1836,1836,1517,1517,112,112,354,354,11,11,1734,1734,1525,1525,3,3,1519,1519,1127,1127,-428,-428,-331,-331,892,892,669,669,1
6012,4865,4865,1684,1684,-1225,-1225,-1004,-1004,-24,-24,-266,-266,218,218,1826,1826,-2122,-2122,-2,-2,-252,-252,-1988,-1988,-2098,-2098,182,182,2618,2618,2914,2914,234,234,-4597,-4597,1649,1649,-2069,-2069,0
6013,-181,-181,863,863,-189,-189,523,523,161,161,-242,-242,1304,1304,48,48,-626,-626,31,31,101,101,-468,-468,2515,2515,833,833,538,538,1731,1731,798,798,-1175,-1175,1099,1099,304,304,1
6014,-2059,-2059,2446,2446,-1943,-1943,1294,1294,-2359,-2359,-33,-33,-218,-218,-1345,-1345,2136,2136,-1607,-1607,636,636,-1672,-1672,-514,-514,1558,1558,84,84,-379,-379,-199,-199,2144,2144,163,163,-1465,-1465,0
6015,-4079,-4079,3365,3365,38,38,947,947,954,954,933,933,-602,-602,186,186,1505,1505,1247,1247,2692,2692,1569,1569,-32,-32,-145,-145,1846,1846,-193,-193,1689,1689,-704,-704,-4369,-4369,1212,1212,0
6016,889,889,-347,-347,-385,-385,3545,3545,663,663,1358,1358,643,643,1139,1139,-109,-109,1249,1249,-1278,-1278,-144,-144,336,336,69,69,1381,1381,644,644,1697,1697,1138,1138,1135,1135,302,302,1
6017,-2079,-2079,-816,-816,-4657,-4657,-1609,-1609,1842,1842,-1817,-1817,2131,2131,1832,1832,-1162,-1162,2247,2247,-3915,-3915,-5681,-5681,-105,-105,2298,2298,1242,1242,1269,1269,143,143,1863,1863,-2534,-2534,-937,-937,0
6018,-596,-596,1056,1056,-2855,-2855,-31,-31,-1491,-1491,-2907,-2907,222,222,-26,-26,2074,2074,2262,2262,2675,2675,-492,-492,1651,1651,958,958,-1627,-1627,163,163,-2542,-2542,482,482,-1794,-1794,-117,-117,0
6019,-6,-6,1622,1622,2,2,-651,-651,-24,-24,12,12,1617,1617,-685,-685,-269,-269,-38,-38,739,739,1803,1803,117,117,-938,-938,-247,-247,1235,1235,1128,1128,686,686,-877,-877,1737,1737,1
6020,-612,-612,832,832,-1827,-1827,1178,1178,-1107,-1107,3394,3394,-1413,-1413,-1565,-1565,168,168,-1597,-1597,2092,2092,-569,-569,142,142,892,892,-1372,-1372,3291,3291,-45,-45,-1123,-1123,-797,-797,2181,2181,0
6021,-21,-21,-916,-916,-664,-664,3232,3232,344,344,224,224,-2053,-2053,-107,-107,295,295,-362,-362,3403,3403,-416,-416,631,631,1264,1264,-1736,-1736,-1562,-1562,-58,-58,-2096,-2096,289,289,-62,-62,0
6022,117,117,-1004,-1004,1092,1092,221,221,425,425,1905,1905,1589,1589,1639,1639,267,267,343,343,202,202,-7,-7,2581,2581,1278,1278,263,263,948,948,368,368,198,198,306,306,289,289,1
6023,1553,1553,711,711,-792,-792,328,328,649,649,2174,2174,-886,-886,-1292,-1292,2169,2169,1195,1195,2044,2044,519,519,241,241,43,43,1625,1625,964,964,1357,1357,172,172,-1012,-1012,-343,-343,1
6024,3183,3183,-3555,-3555,-1272,-1272,-1047,-1047,114,114,-435,-435,-1419,-1419,-2713,-2713,-1384,-1384,-884,-884,1275,1275,1012,1012,-1631,-1631,3619,3619,3028,3028,118,118,-1121,-1121,41,41,3025,3025,-1667,-1667,0
6025,2522,2522,-496,-496,1359,1359,-1031,-1031,-1727,-1727,914,914,-541,-541,-222,-222,3765,3765,2884,2884,2142,2142,-2305,-2305,542,542,-1269,-1269,1778,1778,-642,-642,-76,-76,4422,4422,-1147,-1147,-5018,-5018,0
6026,707,707,2166,2166,794,794,242,242,55,55,163,163,1982,1982,439,439,396,396,-232,-232,2601,2601,-1245,-1245,-1047,-1047,-1859,-1859,203,203,-177,-177,-303,-303,1956,1956,-113,-113,1451,1451,1
6027,3018,3018,2304,2304,-935,-935,374,374,33,33,2456,2456,-71,-71,-846,-846,-1971,-1971,-2219,-2219,2287,2287,618,618,-2299,-2299,2747,2747,2653,2653,65,65,-325,-325,2136,2136,-226,-226,-666,-666,0
6028,482,482,-627,-627,-1776,-1776,88,88,-1018,-1018,124,124,2307,2307,1493,1493,542,542,2094,2094,-596,-596,-1916,-1916,-1924,-1924,-1332,-1332,775,775,-386,-386,-1917,-1917,861,861,63,63,-6173,-6173,0
6029,1156,1156,-205,-205,1178,1178,-615,-615,85,85,698,698,962,962,995,995,1266,1266,507,507,368,368,489,489,908,908,-84,-84,-683,-683,291,291,-964,-964,2407,2407,1176,1176,1116,1116,1
6030,2445,2445,235,235,-3319,-3319,-977,-977,-261,-261,583,583,985,985,2326,2326,138,138,0,0,-765,-765,-4368,-4368,-1039,-1039,-3226,-3226,-2182,-2182,-244,-244,1565,1565,-1009,-1009,244,244,2121,2121,0
6031,1005,1005,-1291,-1291,-655,-655,1121,1121,288,288,732,732,483,483,-1509,-1509,-976,-976,-3464,-3464,-2897,-2897,-2641,-2641,-1158,-1158,1932,1932,-543,-543,-1255,-1255,-649,-649,-1594,-1594,498,498,902,902,0
6032,-1179,-1179,85,85,1136,1136,1396,1396,608,608,-2498,-2498,-42,-42,2442,2442,-188,-188,667,667,-62,-62,2329,2329,-619,-619,1068,1068,419,419,-17,-17,127,127,1499,1499,1138,1138,35,35,1
6033,1393,1393,-624,-624,1548,1548,-1453,-1453,-365,-365,693,693,61,61,1601,1601,-1622,-1622,1135,1135,1115,1115,1292,1292,62,62,2835,2835,-656,-656,1172,1172,789,789,-1188,-1188,73,73,-1252,-1252,1
6034,1634,1634,-161,-161,266,266,-377,-377,-2576,-2576,-295,-295,536,536,2371,2371,608,608,22,22,736,736,-146,-146,-222,-222,893,893,439,439,1311,1311,-1127,-1127,-947,-947,-242,-242,774,774,1
6035,-736,-736,1366,1366,2286,2286,-102,-102,35,35,581,581,477,477,1103,1103,-168,-168,3401,3401,-582,-582,394,394,801,801,1604,1604,552,552,-1172,-1172,862,862,-933,-933,9,9,-98,-98,1
6036,-461,-461,1435,1435,32,32,889,889,1474,1474,-125,-125,2272,2272,336,336,471,471,914,914,-206,-206,12,12,36,36,-103,-103,-94,-94,-303,-303,-488,-488,932,932,-107,-107,1454,1454,1
6037,644,644,848,848,463,463,1844,1844,-157,-157,-926,-926,1408,1408,-2,-2,71,71,-865,-865,-281,-281,-839,-839,708,708,278,278,-307,-307,1048,1048,522,522,1483,1483,1238,1238,3066,3066,1
6038,-154,-154,342,342,3715,3715,1293,1293,-2019,-2019,58,58,1773,1773,-696,-696,508,508,-1224,-1224,772,772,2244,2244,-3148,-3148,-43,-43,-4329,-4329,432,432,2723,2723,5779,5779,643,643,-3014,-3014,0
6039,445,445,2243,2243,-1481,-1481,147,147,-156,-156,-1982,-1982,2129,2129,694,694,96,96,118,118,-4108,-4108,599,599,3166,3166,-49,-49,3244,3244,755,755,1027,1027,-3675,-3675,-1174,-1174,-1124,-1124,0
6040,1049,1049,76,76,-274,-274,1465,1465,193,193,1407,1407,-6,-6,384,384,795,795,-294,-294,1349,1349,105,105,-222,-222,-504,-504,1271,1271,273,273,841,841,-459,-459,457,457,322,322,1
6041,156,156,-976,-976,-2208,-2208,913,913,-816,-816,-53,-53,-1304,-1304,-211,-211,-881,-881,2661,2661,-1695,-1695,-1843,-1843,1358,1358,5748,5748,-2709,-2709,2966,2966,-3749,-3749,-1341,-1341,802,802,-1758,-1758,0
6042,-45,-45,124,124,-286,-286,2234,2234,-475,-475,1443,1443,-122,-122,-651,-651,2111,2111,-787,-787,-1245,-1245,1755,1755,104,104,2344,2344,333,333,958,958,2059,2059,-1686,-1686,921,921,-979,-979,1
6043,2926,2926,-592,-592,-4426,-4426,-1288,-1288,-2567,-2567,104,104,1084,1084,-1678,-1678,888,888,-974,-974,861,861,-3984,-3984,772,772,1858,1858,-248,-248,-565,-565,-208,-208,424,424,-2684,-2684,1732,1732,0
6044,277,277,-394,-394,-1025,-1025,751,751,335,335,729,729,-6,-6,291,291,-1302,-1302,863,863,1946,1946,835,835,465,465,-544,-544,-477,-477,1618,1618,-496,-496,1918,1918,1438,1438,-542,-542,1
6045,-1749,-1749,-11,-11,486,486,47,47,148,148,1541,1541,-32,-32,-72,-72,2178,2178,-1103,-1103,1116,1116,-1845,-1845,19,19,3349,3349,-2747,-2747,4739,4739,3255,3255,922,922,254,254,5792,5792,0
6046,603,603,-208,-208,-538,-538,35,35,327,327,-798,-798,1109,1109,93,93,1209,1209,-132,-132,-624,-624,-42,-42,97,97,504,504,901,901,-353,-353,484,484,791,791,-275,-275,-1343,-1343,1
6047,157,157,741,741,5,5,983,983,8,8,31,31,1421,1421,-124,-124,328,328,1363,1363,-963,-963,147,147,1502,1502,-872,-872,2583,2583,-158,-158,-617,-617,-136,-136,-265,-265,436,436,1
6048,1323,1323,124,124,1994,1994,1435,1435,1428,1428,-41,-41,3506,3506,-793,-793,63,63,233,233,-1114,-1114,1748,1748,273,273,-984,-984,-509,-509,-711,-711,1444,1444,644,644,868,868,-264,-264,1
6049,656,656,1405,1405,-545,-545,619,619,1541,1541,251,251,802,802,728,728,-82,-82,-1023,-1023,1896,1896,231,231,186,186,703,703,1554,1554,-351,-351,209,209,1191,1191,1979,1979,67,67,1
6050,-36,-36,-604,-604,-2,-2,71,71,518,518,821,821,859,859,-1239,-1239,-396,-396,-42,-42,973,973,-563,-563,-24,-24,367,367,2023,2023,-1125,-1125,254,254,-1,-1,-726,-726,1198,1198,1
6051,1439,1439,3244,3244,1102,1102,-1474,-1474,-858,-858,1508,1508,1074,1074,1324,1324,-537,-537,-1342,-1342,-1572,-1572,1292,1292,-535,-535,471,471,1377,1377,1686,1686,-1846,-1846,-1924,-1924,-2157,-2157,769,769,0
6052,94,94,658,658,1052,1052,1109,1109,1843,1843,-925,-925,424,424,-948,-948,1457,1457,914,914,2376,2376,447,447,188,188,5,5,376,376,-2,-2,-653,-653,348,348,322,322,-1893,-1893,1
6053,-8,-8,2115,2115,207,207,56,56,844,844,181,181,-214,-214,2013,2013,2637,2637,1086,1086,1355,1355,1424,1424,318,318,2522,2522,756,756,2768,2768,-607,-607,49,49,794,794,318,318,1
6054,1558,1558,63,63,-2442,-2442,3749,3749,568,568,-2718,-2718,-904,-904,-2529,-2529,212,212,1984,1984,1841,1841,-616,-616,-2448,-2448,533,533,-1174,-1174,-1416,-1416,2163,2163,1694,1694,-778,-778,1698,1698,0
6055,-937,-937,1894,1894,-1545,-1545,-1686,-1686,-4455,-4455,-1931,-1931,-1245,-1245,-1814,-1814,3277,3277,573,573,69,69,2954,2954,875,875,-1761,-1761,762,762,-1661,-1661,-2121,-2121,-1827,-1827,334,334,2809,2809,0
6056,534,534,-3656,-3656,-678,-678,68,68,-972,-972,4468,4468,425,425,334,334,982,982,44,44,944,944,-2229,-2229,-142,-142,53,53,685,685,2617,2617,-886,-886,-1519,-1519,-2505,-2505,-2243,-2243,0
6057,2138,2138,445,445,-1976,-1976,224,224,1442,1442,-195,-195,-456,-456,-1604,-1604,61,61,-99,-99,392,392,1716,1716,384,384,317,317,-2318,-2318,-2824,-2824,-1788,-1788,396,396,3706,3706,953,953,0
6058,656,656,-106,-106,1267,1267,1228,1228,-252,-252,106,106,-1362,-1362,878,878,509,509,194,194,721,721,764,764,1042,1042,1085,1085,881,881,108,108,295,295,1042,1042,774,774,-4,-4,1
6059,-3491,-3491,-2318,-2318,-2877,-2877,-937,-937,-672,-672,-1611,-1611,608,608,1779,1779,3113,3113,-1643,-1643,1041,1041,2103,2103,241,241,1121,1121,-2182,-2182,1453,1453,5326,5326,2771,2771,857,857,2066,2066,0
6060,-1598,-1598,-3041,-3041,-1465,-1465,4731,4731,2644,2644,-812,-812,499,499,1216,1216,2885,2885,-3368,-3368,-45,-45,-116,-116,129,129,-296,-296,2361,2361,388,388,148,148,4007,4007,-3657,-3657,-12,-12,0
6061,441,441,693,693,-978,-978,-865,-865,926,926,954,954,-794,-794,-1942,-1942,-3384,-3384,482,482,-1206,-1206,539,539,22,22,-292,-292,-241,-241,-342,-342,-4047,-4047,3445,3445,-144,-144,-1451,-1451,0
6062,84,84,298,298,-398,-398,-209,-209,-1199,-1199,-1,-1,-1283,-1283,-14,-14,356,356,-738,-738,-453,-453,-2064,-2064,-744,-744,2563,2563,-734,-734,1311,1311,-882,-882,34,34,-429,-429,141,141,0
6063,1721,1721,-1461,-1461,-748,-748,4518,4518,2069,2069,2088,2088,171,171,-485,-485,2368,2368,-273,-273,2924,2924,762,762,3246,3246,968,968,1661,1661,-692,-692,483,483,-543,-543,-472,-472,1428,1428,0
6064,874,874,-3948,-3948,13,13,-1813,-1813,-1141,-1141,238,238,-1185,-1185,-1102,-1102,-64,-64,183,183,3557,3557,-2632,-2632,2696,2696,132,132,-2997,-2997,-1406,-1406,3991,3991,1654,1654,-2755,-2755,2111,2111,0
6065,-546,-546,-1697,-1697,186,186,-495,-495,22,22,-21,-21,1206,1206,169,169,-654,-654,705,705,1072,1072,1321,1321,1665,1665,2836,2836,-578,-578,-68,-68,1384,1384,1775,1775,-1319,-1319,-53,-53,0
